   0.19500000000000E+02   0.13254465393753E+01   0.34618577191131E+00   0.14877626881073E+01
   0.20500000000000E+02   0.13255012418957E+01   0.34617379606824E+00   0.14877798614669E+01
   0.21500000000000E+02   0.13255335928068E+01   0.34617121945692E+00   0.14877814920962E+01
   0.22500000000000E+02   0.13255486021041E+01   0.34617955322755E+00   0.14877647701217E+01
   0.23500000000000E+02   0.13255623345211E+01   0.34618670905936E+00   0.14877477780143E+01
   0.24500000000000E+02   0.13255828973579E+01   0.34618572263010E+00   0.14877432170319E+01
   0.25500000000000E+02   0.13255984555817E+01   0.34618476376047E+00   0.14877392185943E+01
   0.26500000000000E+02   0.13256047441215E+01   0.34618647323133E+00   0.14877310197066E+01
   0.27500000000000E+02   0.13256114398689E+01   0.34618369220863E+00   0.14877299527227E+01
   0.28500000000000E+02   0.13256256654522E+01   0.34617561953738E+00   0.14877379953202E+01
   0.29500000000000E+02   0.13256373233587E+01   0.34616638284833E+00   0.14877360190987E+01
   0.30500000000000E+02   0.13256263998158E+01   0.34612882234897E+00   0.14877041361329E+01
   0.31500000000000E+02   0.13254456455527E+01   0.34593691456065E+00   0.14874002316291E+01
   0.32500000000000E+02   0.13240959508725E+01   0.34463110251948E+00   0.14852886309251E+01
   0.33500000000000E+02   0.13148717849725E+01   0.33591458698812E+00   0.14708251187694E+01
   0.34500000000000E+02   0.12614896330271E+01   0.28379100222586E+00   0.13878182990096E+01
   0.35500000000000E+02   0.11365686012940E+01   0.15524143963602E+00   0.11981324055754E+01
   0.36500000000000E+02   0.10333744822711E+01   0.39178063992126E-01   0.10472141904982E+01
   0.37500000000000E+02   0.10049171481529E+01   0.58122057997286E-02   0.10068954926823E+01
   0.38500000000000E+02   0.10006678452406E+01   0.79010114360132E-03   0.10009351977576E+01
   0.39500000000000E+02   0.10000868305788E+01   0.10273763169886E-03   0.10001215664796E+01
   0.40500000000000E+02   0.10000107342345E+01   0.12700892955822E-04   0.10000150279853E+01
   0.41500000000000E+02   0.10000012384098E+01   0.14653059629102E-05   0.10000017337745E+01
   0.42500000000000E+02   0.10000001304429E+01   0.15434207452754E-06   0.10000001826200E+01
   0.43500000000000E+02   0.10000000122401E+01   0.14482688204620E-07   0.10000000171361E+01
   0.44500000000000E+02   0.10000000009944E+01   0.11766398954572E-08   0.10000000013922E+01
   0.45500000000000E+02   0.10000000000676E+01   0.79960371651847E-10   0.10000000000946E+01
   0.46500000000000E+02   0.10000000000037E+01   0.43409720262684E-11   0.10000000000051E+01
   0.47500000000000E+02   0.10000000000001E+01   0.17563728249567E-12   0.10000000000002E+01
   0.48500000000000E+02   0.10000000000000E+01   0.43298697960381E-14   0.10000000000000E+01
   0.49500000000000E+02   0.10000000000000E+01  -0.11102230246252E-15   0.10000000000000E+01
